157.21	7.362209158	5.405959076	4.309400091	2.684765051	0.07085824574	-0.383370762	-1.539843389	-1.818511492	-4.46725181
157.22	7.208941701	5.195564658	4.033518669	2.279302961	-0.2259232838	-1.187328239	-1.819904832	-2.423221275	-4.8727139
157.23	7.06960765	5.082704076	3.949918238	2.268156237	-0.1297827883	-0.9671804376	-1.680570781	-2.106932978	-4.555032262
157.24	6.903800129	4.967056814	3.896971299	2.215209298	-0.09494927549	-0.7985862353	-1.566316859	-1.888178518	-4.355784569
158.01	6.976253836	4.978203538	3.856564424	2.348969987	-0.06568912468	-0.5770450935	-1.534270027	-1.854738345	-4.373897995
158.02	7.604650408	5.274985067	4.316366793	2.755825417	0.2742859609	-0.2523967536	-1.070287636	-1.606723734	-3.836068557
158.03	8.595315513	6.179263061	5.325145326	3.98196507	1.202250743	1.239870937	0.06389154317	-0.5143447703	-2.597388839
158.04	9.15404506	6.665538901	5.913135023	4.476600953	1.577059342	1.614679536	0.4902537406	-0.2119898787	-2.129226427
158.05	10.09036989	7.23262849	6.166722997	5.171877869	1.97694807	1.981128091	0.8302288261	0.08200496985	-1.897931901
158.06	9.668187709	6.921913555	6.463504526	4.76641578	1.564519277	1.678773199	0.6379478351	-0.191089771	-2.125046405
158.07	9.698841201	7.116981227	6.790939547	5.163517826	1.641153006	1.967194686	0.7828552486	-0.1116693617	-2.048412677
158.08	10.92080083	8.141086506	7.494576507	5.453332653	1.981128091	1.689919924	0.916615938	-0.2245299433	-2.487314939
158.09	10.51812542	7.750951162	7.444416248	5.159337805	1.781880398	1.581239363	0.6922881152	-0.3178837578	-2.589028796
158.1	10.65327945	7.947412174	7.77463795	5.110570887	1.76098029	1.57148598	0.7953953133	-0.4683645334	-2.59878218
158.11	10.97514111	8.258127109	7.98921239	5.408745757	2.109315418	1.705246669	1.146517123	-0.1827297279	-2.166846621
158.12	10.33699116	7.748164481	7.364995839	5.096637481	1.802780505	1.560339256	0.9834962827	-0.1200294047	-2.072099466
158.13	9.5887673	6.885686702	6.193196466	4.589461534	1.366664924	1.235690916	0.1224118448	-0.6801522916	-2.778523106
158.14	8.248373725	6.246143406	5.58012664	3.582076342	0.8065420374	0.5390206586	-0.3555039517	-1.176181515	-3.292665756
158.15	7.456956313	5.28195177	4.384640479	2.509204146	-0.2774768829	-0.6411387572	-1.633197203	-2.506821706	-4.695759654
158.16	6.254503449	4.427834035	3.449708993	1.6272196	-1.67917744	-1.523123303	-2.639189055	-3.576907221	-5.839692217
158.17	5.517426317	3.749277204	2.751645396	0.8706357011	-2.551408603	-2.498461663	-3.38323289	-4.334884461	-6.658976439
158.18	4.872309659	3.22398783	2.181769125	0.339772965	-3.025144377	-2.980557481	-3.87090207	-4.851813792	-7.152218981
158.19	4.617328344	3.001053348	1.837614018	0.334199603	-2.941543947	-2.750656296	-3.936389074	-4.828127003	-7.166152386
158.2	4.011225221	2.688945072	1.793027122	-0.2147765597	-3.061371231	-3.314959204	-3.909915604	-4.740346551	-6.884697603
158.21	3.898364639	2.799018973	1.898921001	-0.1855164089	-2.855156835	-3.163085088	-3.678621079	-4.581505732	-6.700776655
158.22	3.538882786	2.68197837	1.584026044	-0.4669711929	-2.973590778	-3.352579398	-3.725994656	-4.745919913	-6.821997279
158.23	3.06096699	2.584444534	1.475345484	-0.9003000929	-3.158905067	-3.863935367	-3.695341165	-4.858780494	-6.837324025
158.24	2.542644318	2.290449685	0.9890696448	-1.330842312	-3.46543998	-4.102196595	-3.84582194	-5.098435063	-6.941824564
159.01	2.41027697	2.002028199	0.4721403139	-1.737697742	-3.554613773	-4.113343319	-3.996302716	-5.269815946	-6.982231439
159.02	3.674036816	2.594197917	1.967194686	-0.5059847273	-3.087844701	-3.503060174	-3.529533644	-4.456105086	-6.621356245
159.03	7.423516141	5.043690542	4.264813194	2.124642164	-0.529671516	-1.471569704	-1.559350156	-2.648942439	-4.666499504
159.04	9.729494692	6.917733534	6.032962307	4.57831481	1.609106174	1.333224752	0.2868260255	-0.3457505681	-2.674022568
159.05	11.00300792	8.056092734	7.23123515	5.748720842	2.563544426	2.32946322	1.308144623	0.5111538483	-1.640163906
159.06	11.70943156	8.55908866	7.748164481	6.345070582	2.609524663	2.810165697	1.593779428	0.7145815634	-1.467389682
159.07	12.10514027	8.85726353	8.141086506	6.584725151	2.4938774	2.797625633	1.70664001	0.6379478351	-1.535663367
159.08	11.85712566	8.759729694	8.076992842	6.41891763	2.459043888	2.95367977	1.656479751	0.6393411756	-1.566316859
159.09	11.44609021	8.414181246	7.789964696	6.186229764	2.424210375	2.70984518	1.521325721	0.5418073396	-1.640163906
159.1	11.4906771	8.528435169	7.880531829	6.078942544	2.583051193	2.584444534	1.489278889	0.3718197969	-1.776711276
159.11	11.78327861	8.878163638	8.155019911	6.326957156	2.935566344	2.840819189	1.763766971	0.6463078782	-1.527303324
159.12	11.35412973	8.492208315	7.72029767	6.009275518	2.730745288	2.570511129	1.525505743	0.5250872535	-1.626230501
159.13	10.8441671	8.029619264	7.186648253	5.587093343	2.432570418	2.322496517	1.13955042	0.3035461117	-1.902111923
159.14	10.11405667	7.331555667	6.377117414	4.859769594	1.744260204	1.68155988	0.3160861763	-0.4223842964	-2.717216124
159.15	8.795956547	6.030175626	4.979596878	3.420448843	-0.02806893079	0.095938375	-1.262568627	-2.311754034	-4.644206055
159.16	7.434662865	5.106390865	4.09064563	2.521744211	-1.155281407	-0.6648255459	-2.262987116	-3.2494722	-5.813218747
159.17	7.023627413	4.675848646	3.577896321	2.092595332	-1.532876686	-1.025700739	-2.742296253	-3.650754268	-6.199174069
159.18	7.111407865	4.432014056	3.079080417	1.379204989	-1.339202355	-1.311335545	-2.901137072	-3.60059401	-6.020826484
159.19	6.761679396	4.14498591	2.52035087	1.252411002	-1.089794403	-1.38100257	-2.884416985	-3.425033105	-5.994353014
159.2	6.60841194	3.965244984	2.407490289	1.259377705	-1.126021256	-1.233308476	-2.736722891	-3.200705282	-5.471850321
159.21	6.226636639	3.593223066	2.435357099	0.8608823174	-1.925798712	-1.627623841	-3.057191209	-3.551827092	-5.926079329
159.22	5.223431468	3.035886861	1.811140548	0.5473807017	-2.485921598	-2.098572935	-3.604774031	-4.06039638	-6.601849478
159.23	4.958696771	3.038673542	1.982521432	0.7619551409	-2.24766037	-2.123653065	-3.680014419	-4.010236121	-6.587916073
159.24	4.603394939	2.687551732	1.524112402	0.1112651207	-2.864910218	-2.51796843	-4.013022802	-4.421271573	-6.982231439
160.01	4.080892246	2.234716065	1.097750205	-0.4307443395	-3.157511726	-3.321925907	-4.65813946	-5.014834632	-7.552107709
160.02	5.162124486	2.867292658	1.834827337	0.3328062625	-2.551408603	-2.589028796	-3.978189289	-4.288904224	-6.735610168
160.03	7.916758683	5.28195177	4.572741448	2.892372788	-0.1116693617	-0.193876452	-1.443702894	-2.148733194	-4.348817866
160.04	9.527460318	6.719879181	5.90616832	4.44316078	1.249624321	1.317898006	-0.1799430469	-0.7135924639	-3.135218278
160.05	10.61147924	7.564243533	6.746352651	5.265231684	1.742866863	1.791633781	0.3746064779	-0.3568972922	-2.742296253
160.06	11.39453661	8.366807669	7.632517218	5.911741682	2.100955375	2.3838035	1.044803265	0.08339831037	-2.279707202
160.07	11.98391964	9.003564284	8.336154178	6.400804203	2.314136474	2.556577724	1.511572338	0.4470601846	-1.994072397
160.08	10.80515357	7.261888641	6.326957156	5.276378408	1.152090485	1.805567186	-0.2119898787	-0.8459598128	-3.355366079
160.09	11.5282973	8.012899178	6.958140409	5.881088191	1.745653544	2.198489211	0.285432685	-0.429350999	-3.054404528
160.1	10.91383413	7.47646308	6.708732457	5.564799894	1.610499514	2.013174923	0.3314129219	-0.3123103957	-2.784096468
160.11	11.02390803	7.654810666	6.685045668	5.556439851	1.602139471	2.054975138	0.236665767	-0.4948380031	-3.018177675
160.12	10.42616495	7.17828821	6.28515694	5.134257675	1.370844946	1.752620247	-0.01552886616	-0.6313853736	-3.161691748
160.13	9.746214778	6.778399482	5.85182804	4.671668625	1.242657618	1.492065571	-0.2482167321	-0.6968723777	-3.224392071
160.14	8.475488229	5.913135023	5.130077654	3.768783971	0.7062215203	0.9695628776	-0.7693260845	-1.068894295	-3.581087243
160.15	7.927905407	5.332112028	4.275959918	3.002446688	-0.1186360642	0.09315169397	-1.750237807	-2.037265953	-4.687399611
160.16	6.974860495	4.52397453	3.409302118	2.257009513	-1.139954661	-0.5854051366	-2.7060694	-2.945723968	-5.753305105
160.17	6.807659633	4.103185695	2.978759899	1.943507897	-1.287648756	-0.7957995543	-3.00563761	-3.103171446	-5.84805226
160.18	6.817413017	3.993111794	2.84360587	1.918427768	-1.302975502	-0.765146063	-3.03211108	-3.037684442	-5.818792109
160.19	6.520631487	3.614123174	2.365690073	1.387565032	-1.479929747	-1.105121148	-3.447326553	-3.477980045	-6.167127238
160.2	5.134257675	2.263976216	1.171597252	0.2617458962	-3.370692825	-2.591815477	-4.76403334	-5.003687908	-7.755535424
160.21	5.015823732	2.011781582	0.8817824252	0.02348466825	-3.415279721	-2.492888301	-4.821160301	-4.911727434	-7.69144176
160.22	4.994923624	1.825073953	0.5905742576	0.1293785473	-3.177018494	-2.237906987	-4.833700365	-4.517412068	-7.306879778
160.23	4.837476146	1.542225829	0.239452448	-0.096342616	-3.539287027	-2.470594853	-5.115155149	-4.796080171	-7.547927687
160.24	4.702322116	1.441905312	0.1168384827	-0.2022364951	-3.54764707	-2.488708279	-5.058028188	-4.674859547	-7.430887084
161.01	4.477994293	1.344371476	0.03881141391	-0.3067370337	-3.553220432	-2.524935133	-5.024588016	-4.620519267	-7.288766352
161.02	4.610361642	2.0605485	0.7828552486	0.5195138914	-2.901137072	-2.251840392	-4.254070711	-4.230383922	-6.629716288
161.03	7.603257067	4.671668625	3.717230372	2.156688996	-0.9616070755	-1.27232201	-2.325687439	-3.301025799	-5.413330019
161.04	9.363046137	6.357610647	5.440792589	3.71026367	0.4721403139	0.1112651207	-0.914233498	-1.92161869	-4.14121013
161.05	10.11405667	7.094687779	6.272616876	4.399967224	1.007183071	0.5083671673	-0.3095237147	-1.465996342	-3.65493429
161.06	10.89154068	7.817831506	7.057067585	4.999103645	1.40985848	1.132583718	0.2241257023	-1.093974424	-3.250865541
161.07	11.26216926	8.238620342	7.58514364	5.398992373	1.584026044	1.363878243	0.7006481583	-0.7163791449	-2.853763494
